#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   17.481 eV
 -64.150  0.9182E-84  0.9182E-84  0.1327E-13
 -64.140  0.9182E-84  0.9182E-84  0.1327E-13
 -64.130  0.9182E-84  0.9182E-84  0.1327E-13
 -64.120  0.9182E-84  0.9182E-84  0.1327E-13
 -64.110  0.9182E-84  0.9182E-84  0.1327E-13
 -64.100  0.9182E-84  0.9182E-84  0.1327E-13
 -64.090  0.9182E-84  0.9182E-84  0.1327E-13
 -64.080  0.9182E-84  0.9182E-84  0.1327E-13
 -64.070  0.9182E-84  0.9182E-84  0.1327E-13
 -64.060  0.9182E-84  0.9182E-84  0.1327E-13
 -64.050  0.9182E-84  0.9182E-84  0.1327E-13
 -64.040  0.9182E-84  0.9182E-84  0.1327E-13
 -64.030  0.9182E-84  0.9182E-84  0.1327E-13
 -64.020  0.9182E-84  0.9182E-84  0.1327E-13
 -64.010  0.9182E-84  0.9182E-84  0.1327E-13
 -64.000  0.9182E-84  0.9182E-84  0.1327E-13
 -63.990  0.9182E-84  0.9182E-84  0.1327E-13
 -63.980  0.9182E-84  0.9182E-84  0.1327E-13
 -63.970  0.9182E-84  0.9182E-84  0.1327E-13
 -63.960  0.9182E-84  0.9182E-84  0.1327E-13
 -63.950  0.9182E-84  0.9182E-84  0.1327E-13
 -63.940  0.9182E-84  0.9182E-84  0.1327E-13
 -63.930  0.9182E-84  0.9182E-84  0.1327E-13
 -63.920  0.9182E-84  0.9182E-84  0.1327E-13
 -63.910  0.9182E-84  0.9182E-84  0.1327E-13
 -63.900  0.9182E-84  0.9182E-84  0.1327E-13
 -63.890  0.9182E-84  0.9182E-84  0.1327E-13
 -63.880  0.9182E-84  0.9182E-84  0.1327E-13
 -63.870  0.9182E-84  0.9182E-84  0.1327E-13
 -63.860  0.9182E-84  0.9182E-84  0.1327E-13
 -63.850  0.9182E-84  0.9182E-84  0.1327E-13
 -63.840  0.9182E-84  0.9182E-84  0.1327E-13
 -63.830  0.9182E-84  0.9182E-84  0.1327E-13
 -63.820  0.9182E-84  0.9182E-84  0.1327E-13
 -63.810  0.9182E-84  0.9182E-84  0.1327E-13
 -63.800  0.9182E-84  0.9182E-84  0.1327E-13
 -63.790  0.9182E-84  0.9182E-84  0.1327E-13
 -63.780  0.9182E-84  0.9182E-84  0.1327E-13
 -63.770  0.9182E-84  0.9182E-84  0.1327E-13
 -63.760  0.9182E-84  0.9182E-84  0.1327E-13
 -63.750  0.9182E-84  0.9182E-84  0.1327E-13
 -63.740  0.9182E-84  0.9182E-84  0.1327E-13
 -63.730  0.9182E-84  0.9182E-84  0.1327E-13
 -63.720  0.9182E-84  0.9182E-84  0.1327E-13
 -63.710  0.9182E-84  0.9182E-84  0.1327E-13
 -63.700  0.9182E-84  0.9182E-84  0.1327E-13
 -63.690  0.9182E-84  0.9182E-84  0.1327E-13
 -63.680  0.9182E-84  0.9182E-84  0.1327E-13
 -63.670  0.9182E-84  0.9182E-84  0.1327E-13
 -63.660  0.9182E-84  0.9182E-84  0.1327E-13
 -63.650  0.9182E-84  0.9182E-84  0.1327E-13
 -63.640  0.9182E-84  0.9182E-84  0.1327E-13
 -63.630  0.9182E-84  0.9182E-84  0.1327E-13
 -63.620  0.9182E-84  0.9182E-84  0.1327E-13
 -63.610  0.9182E-84  0.9182E-84  0.1327E-13
 -63.600  0.9182E-84  0.9182E-84  0.1327E-13
 -63.590  0.9182E-84  0.9182E-84  0.1327E-13
 -63.580  0.9182E-84  0.9182E-84  0.1327E-13
 -63.570  0.9182E-84  0.9182E-84  0.1327E-13
 -63.560  0.9182E-84  0.9182E-84  0.1327E-13
 -63.550  0.9182E-84  0.9182E-84  0.1327E-13
 -63.540  0.9182E-84  0.9182E-84  0.1327E-13
 -63.530  0.9182E-84  0.9182E-84  0.1327E-13
 -63.520  0.9182E-84  0.9182E-84  0.1327E-13
 -63.510  0.9182E-84  0.9182E-84  0.1327E-13
 -63.500  0.9182E-84  0.9182E-84  0.1327E-13
 -63.490  0.9182E-84  0.9182E-84  0.1327E-13
 -63.480  0.9182E-84  0.9182E-84  0.1327E-13
 -63.470  0.9182E-84  0.9182E-84  0.1327E-13
 -63.460  0.9182E-84  0.9182E-84  0.1327E-13
 -63.450  0.9182E-84  0.9182E-84  0.1327E-13
 -63.440  0.9182E-84  0.9182E-84  0.1327E-13
 -63.430  0.9182E-84  0.9182E-84  0.1327E-13
 -63.420  0.9182E-84  0.9182E-84  0.1327E-13
 -63.410  0.9182E-84  0.9182E-84  0.1327E-13
